"year","month","day","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
2005,9,13,12828.8597070467,11684.9784916421,11019.9543267045,10624.0981986,10736.161046711,11640.934352571,13480.2349376886,14607.7311101663,15393.8461736154,16475.098426859,17491.8440301583,18407.6385907181,19362.8123824174,20249.4260946214,20826.0554869027,21513.9564952757,22256.6386973859,22846.2650944527,22771.4627800905,22212.5901599824,21679.5641063618,20524.0161110089,18052.4782670127,15449.7157870193
2005,9,14,12852.9671075591,11705.7352292061,11038.1077617849,10640.1015103775,10750.3539885963,11652.4387294627,13487.7277489101,14616.906786919,15410.8795142312,16500.2974238569,17525.3113150645,18448.8644977466,19410.7970414591,20302.7320551807,20883.3159379892,21573.5571311249,22316.9080430162,22905.9598434495,22827.7013566553,22262.0361298647,21723.4411516378,20565.6424057955,18089.7493061677,15482.1745217957
2005,9,15,12877.0745080715,11726.49196677,11056.2611968652,10656.1048221549,10764.5469304815,11663.9431063544,13495.2205601317,14626.0824636716,15427.912854847,16525.4964208549,17558.7785999707,18490.090404775,19458.7817005007,20356.0380157401,20940.5763890758,21633.1577669741,22377.1773886466,22965.6545924462,22883.9399332201,22311.4820997469,21767.3181969138,20607.2687005821,18127.0203453228,15514.633256572
2005,9,16,12901.1819085839,11747.248704334,11074.4146319455,10672.1081339323,10778.7398723668,11675.4474832461,13502.7133713532,14635.2581404243,15444.9461954628,16550.6954178529,17592.245884877,18531.3163118034,19506.7663595424,20409.3439762995,20997.8368401623,21692.7584028233,22437.4467342769,23025.349341443,22940.1785097849,22360.9280696292,21811.1952421897,20648.8949953688,18164.2913844778,15547.0919913484
2005,9,17,13733,12483,11572,11040,10951,11178,12173,13830,15926,17703,19715,21029,22666,24533,25909,26772,27209,26595,25158,24052,23370,20845,18095,15872
2005,9,18,13616,12071,11286,10801,10510,10519,11021,12666,15546,18087,19466,20697,22724,24155,25287,25965,26362,26240,24879,23719,22997,20369,17854,15209
2005,9,19,13287,12245,11500,11088,11216,12673,14955,15414,14660,14990,16513,17983,19855,21956,23548,25379,26576,26981,25840,25157,24887,22022,18622,15763
2005,9,20,13884,12791,12007,11517,11375,12809,15300,15944,15488,16520,18208,20416,22421,24505,24942,25623,25816,25699,24777,23109,22100,20291,17638,15147
2005,9,21,13158,12176,11557,11121,11386,12522,15247,15522,15051,15443,17010,18153,19624,20996,21964,23398,24652,25430,24852,23854,23495,20734,17448,14871
2005,9,22,13026,12144,11608,11237,11364,12591,14997,15268,14673,15350,16561,17643,19202,20917,22444,23759,25008,25325,24579,24184,24041,21489,18503,15706
2005,9,23,13954,12744,11866,11421,11596,12819,15350,15917,15397,16307,18167,20471,22915,24902,26240,27593,29135,29045,27778,26199,24782,23282,20871,18138
2005,9,24,15942,14325,13239,12515,12247,12472,13302,14797,16785,18178,18048,17931,18099,18106,18465,19145,19517,19440,19139,19872,19338,17814,15955,13910
2005,9,25,12174,11066,10513,10231,10112,10287,10890,12804,15442,17078,17086,16864,16953,17025,16590,16492,16901,17635,18066,18962,19060,17649,15879,14223
2005,9,26,12860,12139,11806,11547,11993,13341,15995,16815,15851,16280,16794,17470,17720,17235,16691,17040,17838,18831,19263,19866,19516,17965,15992,13827
2005,9,27,12310,11507,10966,10670,10948,12070,14869,15208,14327,14580,15381,16170,17085,18215,19484,20658,21828,22223,21389,21233,20718,18210,15514,13167
2005,9,28,11548,10780,10288,10181,10318,11545,14085,14571,13624,13573,13795,14432,14816,15770,16740,18335,19548,20376,19831,20023,19416,17334,14958,12902
2005,9,29,11380,10709,10289,10136,10479,11993,14719,14717,13945,13857,14278,14334,14028,14654,15486,16382,17115,17563,17194,17673,17885,16334,14041,12066
2005,9,30,10823,10330,10011,9740,10146,11642,14726,15255,13982,13662,13606,13313,13063,12895,12650,12960,13583,14299,14547,15545,15618,14593,12891,11591
2005,10,1,10408,9609,9396,9110,9273,9731,10995,12261,13750,14394,14738,14712,14872,15343,16316,17480,18301,18563,18025,18241,17948,16264,14323,12281
2005,10,2,10816,9878,9444,9244,9166,9411,10411,12044,14219,15462,15679,16260,17184,18062,18804,19856,20438,20245,19637,20088,19424,17197,15132,12642
2005,10,3,10998,10419,10026,9815,9945,11752,14320,14708,13914,13993,14150,14466,15259,15924,16849,17878,19406,19970,19468,19442,18948,16945,14569,12390
2005,10,4,10919,10355,9887,9872,9944,11589,14043,14440,13650,13886,13989,14263,14565,15436,16041,16908,18384,19123,18806,19916,19707,17793,15321,13466
2005,10,5,11889,11238,10909,10713,11079,12565,14996,15754,14775,14789,14299,14710,14588,14482,14264,14825,15977,17084,17790,18849,18978,17492,15456,13538
2005,10,6,11753,11278,10760,10676,10911,12463,15132,16020,15026,14859,15196,15271,15618,15817,16015,16437,17364,18512,18921,19734,19085,17569,15645,14045
2005,10,7,12651,11827,11539,11251,11328,12505,15055,16324,15455,15674,15704,15522,15613,15300,15308,15477,16189,17158,18032,18701,18355,17357,15774,14287
2005,10,8,12751,11815,11215,11085,11028,11245,12119,13668,15304,16947,17709,18105,17812,17531,17460,17357,17550,17623,17799,18539,17734,16219,14510,12987
2005,10,9,11563,10508,9990,9632,9523,9746,10400,12174,14832,16157,16009,15936,16023,15841,15682,15727,15763,16233,16925,17990,17501,15883,14058,12580
2005,10,10,11173,10444,10205,9932,10108,11543,14053,14582,14134,14678,14587,14457,14038,13934,13598,13817,14741,15777,16580,17716,17251,15819,13832,12242
2005,10,11,11010,10474,10045,10031,10446,11670,14277,15105,14260,13907,13661,13898,13757,13461,13106,13340,14392,15464,16512,17857,17424,16175,14388,12501
2005,10,12,11091,10416,10280,9935,10361,11759,14312,14944,14061,13984,13840,13755,13468,13268,13001,13053,14140,15281,16165,17314,17051,15484,13687,12078
2005,10,13,10840,10370,9972,9867,10164,11568,14141,14624,13466,13647,13701,13944,14223,14806,14984,15491,16710,16989,16842,18270,18108,16870,14484,12423
2005,10,14,11007,10443,10107,9918,10324,11761,14869,15142,13881,13785,13699,13713,13932,14021,14095,14365,14913,15469,15784,16636,15897,14933,13669,12425
2005,10,15,11180,10340,9645,9453,9735,10330,11285,13031,14514,14769,14499,14590,14794,14808,15059,15573,15778,16097,15891,16849,16215,14834,13248,11675
2005,10,16,10387,9702,9387,9090,9190,9470,10514,12474,14658,15722,15228,14632,14352,14218,13819,14019,14334,14604,15198,16795,16515,14969,13484,11876
2005,10,17,10784,10475,10319,10322,10724,12590,15512,16452,15160,14713,14212,13741,13337,12992,12684,12810,13762,14845,16092,17583,17203,15946,13831,12182
2005,10,18,11024,10702,10592,10623,11011,12682,15541,16167,14945,14148,13846,13520,13473,13724,13715,14245,12419,14659,16672,18250,17637,16105,13870,12343
2005,10,19,11205,10437,10056,9997,10380,11998,14941,15761,14418,13700,13341,13429,13647,14124,14607,15486,16639,17484,18120,19159,18600,16661,14573,12636
2005,10,20,11457,10478,10014,9873,10308,11793,14624,15193,14137,13792,13939,14215,14615,15910,16336,16663,16861,17031,18049,19173,18378,16658,14268,12378
2005,10,21,10998,10576,10291,9847,10231,11585,14416,15136,14318,14511,14332,14113,14025,13833,13559,13981,14941,15801,16543,17182,16696,15799,14146,12789
2005,10,22,11442,10758,10376,10312,10524,11065,12132,14000,15629,16195,16353,16108,15650,14856,14418,14332,14745,15231,16178,16730,16400,15534,14211,13098
2005,10,23,11814,11251,11177,11258,11537,11948,13172,15312,17481,17594,15995,15217,14621,13954,13576,13098,13392,14030,15173,16744,16438,15207,13846,12642
2005,10,24,11286,10927,10779,10947,11497,13509,16434,17375,16110,15564,15228,15317,15628,15507,15528,16768,18493,20717,22022,22522,21450,20379,18129,16172
2005,10,25,15135,14698,14766,15053,15769,17711,21402,22268,20362,18650,17776,16650,15846,15937,15699,15957,17407,19474,21406,21996,21540,20002,18157,16284
2005,10,26,15148,14897,14919,15070,15503,17297,20533,20932,18971,17477,16231,15312,14624,14669,14287,14471,15322,16876,18907,20379,20114,19941,18274,17237
2005,10,27,16902,16948,17389,17891,19029,21326,24649,25467,23358,20670,18091,16335,15230,14265,13504,13323,13851,15309,17712,19219,19148,18403,16568,14493
2005,10,28,13521,13412,13455,13796,14267,16238,20037,21145,19796,18601,17020,15394,14533,14110,13440,13477,14042,15138,17264,18537,18585,17687,16217,15102
2005,10,29,14330,14093,14345,15190,16090,17355,19174,21364,22600,21072,19265,17737,16302,15160,14377,14122,14556,15226,16419,17485,17414,17116,16302,15348
2005,10,30,14642,14623,14762,15140,16008,17024,18967,21182,21099,18887,16736,15126,14479,13690,13384,13492,14124,15761,16830,16507,15918,14803,13778,13106
2005,10,31,12756,12873,13165,13944,15167,17652,21452,21108,18030,16013,14885,14030,12990,13115,13012,13259,13730,15228,15966,15720,16072,15547,13684,12722
2005,11,1,12214,12414,12717,13138,14498,16902,20477,20307,17439,15614,14333,13188,12895,12718,12704,12853,13862,15718,17537,17649,16949,15547,13642,12033
2005,11,2,11228,10936,10969,11183,12059,14336,17747,17962,15604,14484,13549,13387,12615,12598,12389,13051,13995,16153,17967,18089,17964,16947,15059,14106
2005,11,3,13789,13953,14285,14716,16044,18394,22140,21510,18304,16026,14285,13316,12677,12356,12048,12351,13547,15825,17561,17621,17152,16182,14409,13343
2005,11,4,12515,12598,12877,13160,14396,16642,20022,19589,17074,15384,14178,13336,12906,12841,12438,12570,13556,15128,16128,15866,15291,14418,12767,11594
2005,11,5,10779,10357,10331,10436,11046,11946,13362,15511,16218,15574,14999,14233,13793,13317,13303,13479,14062,15477,16294,15733,14703,13633,12623,11365
2005,11,6,10081,9454,9341,9413,9675,10219,11555,14009,15753,16090,15184,14589,14514,14187,13582,13711,14255,15747,16995,16557,15779,14304,12797,11262
2005,11,7,10208,9867,9772,9695,10554,12331,15683,16118,14625,14079,13800,13607,13295,13078,12488,12738,13497,15472,16837,16871,16349,15349,13579,12317
2005,11,8,11667,11540,11907,12226,13415,15530,17766,18364,16989,15497,14557,13571,13257,12897,12375,12663,13396,15400,17003,17173,16482,15056,13162,11669
2005,11,9,10546,10212,10219,10521,11202,13110,16124,16262,14561,13996,13591,13271,13298,13138,12854,12964,13886,16010,17114,16930,16382,15128,13035,11359
2005,11,10,10275,9731,9409,9428,9857,11450,14361,15239,14583,14307,13846,13403,13315,13266,12692,12922,13866,16968,19048,19436,19336,18198,16978,16108
2005,11,11,15424,15811,16042,16454,17798,20254,23621,23675,20332,18366,16556,15515,14299,13406,12963,13408,14461,17001,18570,19029,19092,18641,17412,16542
2005,11,12,16012,16118,16753,17071,17896,19074,21037,22279,21460,19531,17504,15643,14364,13485,13154,13345,13885,15963,16984,16764,16512,16042,15261,14389
2005,11,13,13676,13466,13804,14304,14992,15954,17521,19743,20158,18898,16663,15168,14330,13568,13229,13269,13667,15812,16888,16537,15688,14206,13173,11501
2005,11,14,10454,10068,9901,9976,10648,12722,15436,15620,14206,13620,13471,13080,12794,12936,12232,12597,13635,15925,17143,17136,16498,15192,13073,11525
2005,11,15,10208,9821,9670,9614,10141,11953,14725,15380,14201,13918,13657,13216,12795,12557,12040,12575,13653,15891,16999,17099,16488,15103,13179,11542
2005,11,16,10464,10014,9877,9733,10070,11776,14400,14866,13944,13496,13482,13326,13164,12979,12652,13205,14592,16944,17908,17960,17593,16537,15114,14315
2005,11,17,13815,13793,14433,15221,16427,19288,23336,23800,20869,19438,18070,16873,16041,15515,14773,15574,17487,21277,23558,24288,24296,23770,22234,21103
2005,11,18,20397,20641,21061,21830,23063,25901,29646,29521,25660,22672,20203,18491,16927,15953,15063,15636,17647,21259,23168,23565,23827,23490,22286,21403
2005,11,19,21169,21513,22021,22816,23841,25560,27406,28922,26988,23872,20321,17928,16352,15365,14558,15014,16542,19117,20251,20347,20487,19922,18576,17406
2005,11,20,16519,16136,16099,16149,16716,17334,18505,20756,22053,20771,18283,16194,15382,14648,14032,13741,15020,17378,18024,17977,17686,16237,14941,13780
2005,11,21,13043,12914,13006,13132,13947,15957,19060,19680,18686,18937,18651,17925,17314,17304,17041,17585,19031,20922,21568,21247,20467,18765,16723,15167
2005,11,22,14301,14415,14783,14764,15690,17765,20797,21665,20800,20428,18868,18246,17945,17902,18181,18961,20328,22964,24898,25340,25082,23913,21929,20923
2005,11,23,20336,20523,20695,21008,22306,24067,26332,27099,25577,25589,24976,23179,22094,22290,22228,22754,23596,25678,26651,25933,24403,23009,21259,19471
2005,11,24,18122,17385,17341,17608,17919,18878,19867,21917,22804,22351,21641,20383,18413,16734,15544,15194,15171,16452,17158,17625,18746,19661,19318,18695
2005,11,25,18525,19109,19910,20821,22234,23949,25988,27427,28342,27343,24970,23096,21172,19510,18480,18721,20385,24273,26385,26689,26578,26016,25245,24694
2005,11,26,24051,24173,24441,25125,26075,27476,29277,31111,30179,26874,23947,21217,18841,17074,16229,15943,17340,20264,21673,21865,21910,21710,20872,20017
2005,11,27,19216,19559,20101,20681,21390,22348,23564,25746,26635,25481,22400,21189,20457,20513,20507,20283,21032,22620,22790,22094,21486,19854,18363,16917
2005,11,28,15768,15339,15239,15496,15924,17350,20220,20629,19346,18255,15048,14544,16716,17111,16747,16791,17718,19406,19531,19060,18044,16660,14566,12352
2005,11,29,11165,10642,10407,10431,10906,12431,15148,15559,15053,14827,14727,14857,14333,13888,13554,13853,15079,17139,18074,18357,17569,16343,14834,13270
2005,11,30,12458,12429,12666,13179,14217,16622,20535,21086,18815,17425,16317,15303,14363,13979,13543,13988,15535,19004,20748,21636,21588,20998,19504,18292
2005,12,1,17926,18013,18064,18269,19243,21512,24856,25056,23109,22131,19791,17932,16690,16061,16259,16543,18413,21684,22629,22865,22929,22265,20825,19115
2005,12,2,18114,17842,17691,17830,18855,21067,24213,24735,22464,21196,19869,19057,18328,17569,17057,17697,19845,23880,25427,25695,25532,24843,23373,22299
2005,12,3,21396,20970,21012,21014,21350,22228,22976,24560,25722,25464,24234,21929,20036,20252,20599,21049,22255,23718,23534,23279,23031,22163,20629,19133
2005,12,4,17890,17148,16897,17040,17033,17456,18677,21160,22836,22743,20829,17568,15950,14830,14263,14232,15283,18216,19592,19455,19360,18208,17346,15943
2005,12,5,14970,14623,14684,14962,16005,18231,21746,23058,23462,24133,25167,24959,25469,25829,25800,25954,27557,29646,29953,28925,27531,25415,23149,21917
2005,12,6,21139,21027,21391,21763,22590,22258,25124,29540,27968,25395,23239,21316,20374,19660,19452,19805,21645,26055,28007,29307,29385,28192,26521,25624
2005,12,7,24982,25690,26158,26774,27892,30114,32777,32785,28922,25512,22856,20554,19446,18826,18046,18841,21256,25621,27492,28077,27799,26994,25406,23926
2005,12,8,23366,23462,23689,24153,25482,28093,31395,32468,30126,28810,25662,22743,21030,20643,21018,22580,24974,27764,29183,29401,28497,26775,25183,23990
2005,12,9,23413,23601,23735,23593,24229,25075,26836,27697,26114,24576,23634,22891,22075,20809,20031,20121,22255,25868,27269,27935,27938,27265,25925,24844
2005,12,10,24080,24396,24850,25581,26617,27827,30176,32461,32401,29428,26635,23514,20802,19335,18635,19051,20931,24245,24905,24906,25058,24698,23743,22662
2005,12,11,21809,21452,21433,21610,21932,22650,24219,26548,26752,24557,22001,21510,21714,21610,21762,22368,23390,25046,25508,25529,24877,23519,22059,20543
2005,12,12,19518,19209,19286,19546,20660,22345,25369,26030,23883,22833,22384,21810,21323,20668,20301,20374,22623,25319,25875,26175,26045,24942,23370,22101
2005,12,13,21607,21913,22508,23418,25074,27779,31471,32775,29215,26229,23614,21052,19324,18183,17506,18250,20957,25821,27966,29142,29497,29256,27506,26322
2005,12,14,26033,26563,27175,27813,28320,30566,34096,34394,31868,30457,29721,28432,27078,26542,25886,26576,28497,31170,31949,31860,31572,30432,28274,26123
2005,12,15,24955,24626,24478,25000,25783,28078,29596,31211,32779,33822,33634,33190,32855,32005,29896,30330,29255,28281,25190,21759,20311,18231,19740,19929
2005,12,16,18345,17789,17744,17953,18299,19177,21185,22093,21325,20792,20243,22182,23419,20604,19758,20236,21698,25114,26155,26192,26025,25383,24128,23012
2005,12,17,22236,22221,22287,22539,22747,23545,24798,26951,27896,26512,23905,21422,19804,19418,20017,20592,21862,24774,25475,25462,25132,24707,23794,22465
2005,12,18,21429,21124,20740,20914,21022,21786,23364,26120,27800,25402,21943,19664,18377,17316,16681,16546,17910,21968,23432,24291,24933,24573,23619,22722
2005,12,19,22119,21920,22585,23618,25076,27212,29670,29973,28113,25454,23691,22173,20284,19629,19315,19530,21779,26259,28598,29561,29418,28606,27230,25834
2005,12,20,25257,25321,25921,26573,27771,30114,33248,34028,31418,28702,26147,23488,21663,20480,19493,19574,21679,26640,28825,29972,30171,29390,27588,26049
2005,12,21,25069,25402,26220,26834,28088,30636,33457,34793,32470,29361,26107,23277,21230,19831,18902,19393,21306,25572,28231,28975,29422,28683,26713,25181
2005,12,22,24086,24213,24819,25444,26583,28881,31739,33009,30802,27588,23552,21740,19824,18088,17644,17888,19235,23664,25874,27083,27234,27099,25836,24666
2005,12,23,24204,24005,24380,24941,26084,27780,30096,31459,29923,26811,23641,20326,18147,16278,15502,15640,16977,20216,21380,21893,21916,21610,20572,19477
2005,12,24,18604,18319,18509,19230,20053,20919,22794,25088,25608,23567,21167,18988,17140,16033,15644,15931,16567,18092,18621,18960,19548,20252,20348,19343
2005,12,25,11214.1827625484,9515.62487741048,8397.7939127119,7611.70990487412,7351.37236662872,7794.22512890239,9163.65307590217,10484.0281587459,12394.7713561035,14875.1428659697,17235.1103601715,19359.5269886209,21374.2412074186,23121.1290751239,24306.5478218283,25302.6684308292,25960.9672918128,25933.4029912673,25031.1124378053,23774.2541616585,22819.0548297464,21440.4931923234,18410.5308888569,15153.5883712763
2005,12,26,11238.2901630608,9536.38161497444,8415.94734779221,7627.71321665154,7365.56530851396,7805.72950579411,9171.1458871237,10493.2038354986,12411.8046967193,14900.3418629677,17268.5776450778,19400.7528956493,21422.2258664602,23174.4350356833,24363.8082729149,25362.2690666784,26021.2366374432,25993.097740264,25087.3510143702,23823.7001315408,22862.9318750224,21482.1194871101,18447.8019280119,15186.0471060527
